instance,cols,rows,colsPerRow,equalities,nzEqualities,percEqualities,percNzEqualities,inequalities,nzInequalities,nz,density,bin,genInt,integer,continuous,percInteger,percBin,nUnbounded1,percUnbounded1,nUnbounded2,percUnbounded2,rPartitioning,rPercPartitioning,rPacking,rPercPacking,rPartPacking,rPercRowsPartPacking,rCovering,rPercCovering,rCardinality,rPercCardinality,rKnapsack,rPercKnapsack,rIntegerKnapsack,rPercIntegerKnapsack,rInvKnapsack,rPercInvKnapsack,rSingleton,rPercSingleton,rAggre,rPercAggre,rPrec,rPercPrec,rVarBnd,rPercVarBnd,rBinPacking,rPercBinPacking,rMixedBin,rPercMixedBin,rGenInt,rPercGenInt,rFlowBin,rPercFlowBin,rFlowMx,rPercFlowMx,rNzRowsPartitioning,rNzPercRowsPartitioning,rNzRowsPacking,rNzPercRowsPacking,rNzrowsPartPacking,rNzpercRowsPartPacking,rNzRowsCovering,rNzPercRowsCovering,rNzRowsCardinality,rNzPercRowsCardinality,rNzRowsKnapsack,rNzPercRowsKnapsack,rNzRowsIntegerKnapsack,rNzPercRowsIntegerKnapsack,rNzRowsInvKnapsack,rNzPercRowsInvKnapsack,rNzRowsSingleton,rNzPercRowsSingleton,rNzRowsAggr,rNzPercRowsAggr,rNzRowsPrec,rNzPercRowsPrec,rNzRowsVarBnd,rNzPercRowsVarBnd,rNzRowsBinPacking,rNzPercRowsBinPacking,rNzRowsMixedBin,rNzPercRowsMixedBin,rNzRowsGenInt,rNzPercRowsGenInt,rNzRowsFlowBin,rNzPercRowsFlowBin,rNzRowsFlowMx,rNzPercRowsFlowMx,aMin,aMax,aAvg,aStdDev,aRatioLSA,aAllInt,aPercInt,aDiffVal,anShortInts,apercShortInts,objMin,objMax,objAvg,objStdDev,objRatioLSA,objAllInt,objPercInt,objDiffVal,objnShortInts,objpercShortInts,rhsMin,rhsMax,rhsAvg,rhsStdDev,rhsRatioLSA,rhsAllInt,rhsPercInt,rhsDiffVal,rhsnShortInts,rhspercShortInts,rowNzMin,rowNzMax,rowNzAvg,rowNzStdDev,colNzMin,colNzMax,colNzAvg,colNzStdDev,rowsLess4Nz,rowsLess8Nz,rowsLess16Nz,rowsLess32Nz,rowsLess64Nz,rowsLess128Nz,rowsLess256Nz,rowsLess512Nz,rowsLess1024Nz,percRowsLess4Nz,percRowsLess8Nz,percRowsLess16Nz,percRowsLess32Nz,percRowsLess64Nz,percRowsLess128Nz,percRowsLess256Nz,percRowsLess512Nz,percRowsLess1024Nz,rowsLeast4Nz,rowsLeast8Nz,rowsLeast16Nz,rowsLeast32Nz,rowsLeast64Nz,rowsLeast128Nz,rowsLeast256Nz,rowsLeast512Nz,rowsLeast1024Nz,rowsLeast2048Nz,rowsLeast4096Nz,percRowsLeast4Nz,percRowsLeast8Nz,percRowsLeast16Nz,percRowsLeast32Nz,percRowsLeast64Nz,percRowsLeast128Nz,percRowsLeast256Nz,percRowsLeast512Nz,percRowsLeast1024Nz,percRowsLeast2048Nz,percRowsLeast4096Nz,colsLess4Nz,colsLess8Nz,colsLess16Nz,colsLess32Nz,colsLess64Nz,colsLess128Nz,colsLess256Nz,colsLess512Nz,colsLess1024Nz,percColsLess4Nz,percColsLess8Nz,percColsLess16Nz,percColsLess32Nz,percColsLess64Nz,percColsLess128Nz,percColsLess256Nz,percColsLess512Nz,percColsLess1024Nz,colsLeast4Nz,colsLeast8Nz,colsLeast16Nz,colsLeast32Nz,colsLeast64Nz,colsLeast128Nz,colsLeast256Nz,colsLeast512Nz,colsLeast1024Nz,colsLeast2048Nz,colsLeast4096Nz,percColsLeast4Nz,percColsLeast8Nz,perccolsLeast16Nz,perccolsLeast32Nz,perccolsLeast64Nz,perccolsLeast128Nz,perccolsLeast256Nz,perccolsLeast512Nz,perccolsLeast1024Nz,perccolsLeast2048Nz,perccolsLeast4096Nz
lseu,89.0,28.0,3.17857,0,0.0,0,0.0,28.0,309.0,309.0,12.3997,89.0,0,89.0,0.0,100.0,100.0,0,0.0,0,0.0,0,0.0,17,60.7143,0,0,0,0.0,0,0.0,1,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,67.0,21.6828,67.0,21.6828,0.0,0.0,0,0.0,47.0,15.2104,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-525.0,525.0,-151.28799999999995,260.877,525.0,0,63.1068,37,195.0,63.1068,0.0,517.0,174.09,111.23899999999999,86.1667,0,0.0,31,0,0.0,-2600.0,2700.0,-197.857,811.7339999999997,2700.0,0,35.7143,12,10,35.7143,2,47,11.0357,12.9325,1,7,0,3.7009,12.0,20.0,22.0,25.0,28.0,28.0,28.0,28.0,28.0,42.8571,71.4286,78.5714,89.2857,100.0,100.0,100.0,100.0,100.0,21.0,8.0,6,3,0,0,0,0,0,0,0,75.0,28.5714,21.4286,10.7143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,78.6517,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,45.0,0.0,0,0,0,0,0,0,0,0,0,50.5618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m100n500k4r1,500.0,100.0,5.0,0,0.0,0,0.0,100.0,2000.0,2000.0,4.0,500.0,0,500.0,0.0,100.0,100.0,0,0.0,0,0.0,0,0.0,100,100.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,2000.0,100.0,2000.0,100.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0.0,1,0.0,0.0,-1.0,2.225069999999996e-308,-1.0,0.0,1.0,1,100.0,1,500,100.0,1.0,1.0,1.0,0.0,1.0,0,0.0,1,0,0.0,8,32,20.0,4.28019,4,4,0,4.0,0.0,1.0,20.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,1.0,20.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85,1,0,0,0,0,0,0,0,100.0,100.0,85.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,500.0,0.0,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mad,220.0,51.0,4.3137300000000005,30,2210.0,0,78.7037,21.0,598.0,2808.0,25.0267,200.0,0,200.0,20.0,90.9091,90.9091,20,9.090910000000001,0,0.0,20,39.2157,1,1.96078,0,0,0,0.0,0,0.0,0,0,0,0,9,17.6471,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,10.0,19.6078,0,0.0,0,0,10,0,200.0,7.122510000000001,20.0,0.712251,220.0,7.83476,0.0,0.0,0,0.0,0.0,0.0,0,0,180.0,6.41026,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,2010.0,71.5812,0.0,0.0,0.0,0.0,2010.0,71.5812,-1.0,1.0,0.211588,0.41295,2500.0,0,0.356125,753,10.0,0.356125,0.0,1.0,0.0909091,0.28748,1.0,0,0.0,2,0,0.0,0.0,10.0,1.47059,2.43627,10.0,0,0.0,7,0,0.0,10,201,55.0588,76.5643,1,14,0,13.3192,0.0,0.0,20.0,40.0,40.0,40.0,51.0,51.0,51.0,0.0,0.0,39.2157,78.4314,78.4314,78.4314,100.0,100.0,100.0,51.0,51.0,31,11,11,11,0,0,0,0,0,100.0,100.0,60.7843,21.5686,21.5686,21.5686,0.0,0.0,0.0,0.0,0.0,21.0,21.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,9.54545,9.54545,100.0,100.0,100.0,100.0,100.0,100.0,100.0,199.0,199.0,0,0,0,0,0,0,0,0,0,90.4545,90.4545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manna81,3321.0,6480.0,0.5125,0,0.0,0,0.0,6480.0,12960.0,12960.0,0.060222800000000014,18.0,3303,3321.0,0.0,100.0,0.5420050000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,54.0,0.833333,0,0.0,0.0,0.0,6480,100.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,108.0,0.833333,0,0.0,0.0,0.0,12960.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0.0,1,0.0,0.0,-1.0,2.225069999999996e-308,-1.0,0.0,1.0,1,100.0,1,3321,100.0,2.0,24.0,9.70247,3.2793400000000004,12.0,0,0.0,23,0,0.0,2,2,2.0,0.0,3,40,0,6.914110000000001,6480.0,6480.0,6480.0,6480.0,6480.0,6480.0,6480.0,6480.0,6480.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3240.0,3240.0,3240.0,3240.0,3321.0,3321.0,3321.0,3321.0,3321.0,97.561,97.561,97.561,97.561,100.0,100.0,100.0,100.0,100.0,81.0,81.0,81,81,0,0,0,0,0,0,0,2.43902,2.43902,2.43902,2.43902,0.0,0.0,0.0,0.0,0.0,0.0,0.0
map10,164547.0,328818.0,0.50042,118493,118493.0,0,21.5473,210325.0,431427.0,549920.0,0.00101637,146.0,0,146.0,164401.0,0.0887284,0.0887284,0,0.0,0,0.0,17,0.00517003,0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0,0.0,118493,36.036,0,0.0,0,0,164400.0,49.9973,0,0.0,328800.0,99.9945,0,0.0,0,0,0,0,17.0,0.00309136,0.0,0.0,17.0,0.00309136,0.0,0.0,0,0.0,129.0,0.023458,0,0,0.0,0.0,118493,21.5473,0,0.0,0,0,328800.0,59.7905,0,0.0,549774.0,99.9735,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,10986600.0,1557.3,107976.0,10986600.0,0,40.1829,131,220974.0,40.1829,-1.0,2.225069999999996e-308,-0.0101855,0.100408,1.0,0,1.01855,2,1676,1.01855,0.0,85628400.0,260.414,149327.0,85628400.0,0,0.0,3,0,0.0,1,129,1.67241,0.587594,0,13601,0,58.7963,328637.0,328817.0,328817.0,328817.0,328817.0,328817.0,328818.0,328818.0,328818.0,99.945,99.9997,99.9997,99.9997,99.9997,99.9997,100.0,100.0,100.0,1356.0,1.0,1,1,1,1,0,0,0,0,0,0.412386,0.00030412,0.00030412,0.00030412,0.00030412,0.00030412,0.0,0.0,0.0,0.0,0.0,160619.0,164400.0,164401.0,164401.0,164401.0,164401.0,164401.0,164482.0,164511.0,97.6128,99.9107,99.9113,99.9113,99.9113,99.9113,99.9113,99.9605,99.9781,15236.0,158.0,146,146,146,146,146,65,36,20,7,9.259360000000001,0.0960212,0.0887284,0.0887284,0.0887284,0.0887284,0.0887284,0.0395024,0.0218782,0.012154600000000002,0.0042541
markshare2,74.0,7.0,10.5714,7,434.0,0,100.0,0.0,0.0,434.0,83.7838,60.0,0,60.0,14.0,81.0811,81.0811,7,9.45946,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,7.0,100.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,434.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99.0,48.4839,29.8089,99.0,0,0.0,96,0.0,0.0,-1.0,1.0,0.0,0.43495900000000004,1.0,0,9.45946,3,7,9.45946,1324.0,1686.0,1501.71,114.87700000000001,1.27341,0,0.0,7,0,0.0,62,62,62.0,0.0,1,7,0,6.3181400000000005,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,7.0,7.0,7,7,0,0,0,0,0,0,0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,18.9189,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60.0,0.0,0,0,0,0,0,0,0,0,0,81.0811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
markshare_4_0,34.0,4.0,8.5,4,123.0,0,100.0,0.0,0.0,123.0,90.4412,30.0,0,30.0,4.0,88.2353,88.2353,4,11.7647,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,4.0,100.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,123.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99.0,50.1626,29.4346,99.0,0,0.0,66,0.0,0.0,0.0,1.0,0.117647,0.32219000000000003,1.0,0,0.0,2,0,0.0,649.0,888.0,770.5,85.0603,1.36826,0,0.0,4,0,0.0,30,31,30.75,0.43301300000000004,1,4,0,3.74559,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,4.0,4.0,4,0,0,0,0,0,0,0,0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,29.0,0.0,0,0,0,0,0,0,0,0,0,85.2941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
markshare_5_0,45.0,5.0,9.0,5,203.0,0,100.0,0.0,0.0,203.0,90.2222,40.0,0,40.0,5.0,88.8889,88.8889,5,11.1111,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,5.0,100.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,203.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,52.5961,29.5597,100.0,0,0.0,85,0.0,0.0,0.0,1.0,0.11111099999999999,0.31427,1.0,0,0.0,2,0,0.0,984.0,1262.0,1067.0,108.652,1.28252,0,0.0,5,0,0.0,40,41,40.6,0.48989799999999994,1,5,0,4.6833,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,5.0,5.0,5,5,0,0,0,0,0,0,0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,15.5556,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40.0,0.0,0,0,0,0,0,0,0,0,0,88.8889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mas74,151.0,13.0,11.6154,0,0.0,0,0.0,13.0,1706.0,1706.0,86.9078,150.0,0,150.0,1.0,99.3377,99.3377,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,1,7.692310000000001,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,12.0,92.3077,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,150.0,8.7925,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,1556.0,91.2075,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9948.0,4044.98,2580.03,9948.0,0,0.0,492,0.0,0.0,1e-05,1.0,0.00663245,0.0811081,100000.0,0,0.0,2,0,0.0,20.0,157345.0,99224.7,33402.6,7867.23,0,0.0,13,0,0.0,121,150,131.231,8.531880000000001,1,13,0,11.4805,0.0,0.0,0.0,0.0,0.0,5.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,38.4615,100.0,100.0,100.0,13.0,13.0,13,13,13,10,0,0,0,0,0,100.0,100.0,100.0,100.0,100.0,76.9231,0.0,0.0,0.0,0.0,0.0,1.0,14.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,0.6622520000000001,9.271519999999999,100.0,100.0,100.0,100.0,100.0,100.0,100.0,150.0,147.0,0,0,0,0,0,0,0,0,0,99.3377,97.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mas76,151.0,12.0,12.5833,0,0.0,0,0.0,12.0,1640.0,1640.0,90.5077,150.0,0,150.0,1.0,99.3377,99.3377,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,1,8.33333,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,11.0,91.6667,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,150.0,9.146339999999999,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,1490.0,90.8537,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9936.0,4280.8,2648.89,9936.0,0,0.0,409,0.0,0.0,1e-05,1.0,0.00663245,0.0811081,100000.0,0,0.0,2,0,0.0,15.0,157345.0,112061.0,35763.8,10489.6,0,0.0,12,0,0.0,132,150,136.667,6.0461199999999975,1,12,0,10.9997,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,12.0,12.0,12,12,12,12,0,0,0,0,0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,0.6622520000000001,13.9073,100.0,100.0,100.0,100.0,100.0,100.0,100.0,150.0,147.0,0,0,0,0,0,0,0,0,0,99.3377,97.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maxgasflow,7437.0,7160.0,1.03869,2248,9893.0,0,50.175,4912.0,9824.0,19717.0,0.037028,2456.0,0,2456.0,4981.0,33.0241,33.0241,4912,66.0481,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,507,7.081010000000001,0,0,4912.0,68.6034,0,0.0,7160.0,100.0,0,0.0,0,0,1690,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,1014,5.14277,0,0,9824.0,49.825,0,0.0,19717.0,100.0,0.0,0.0,0.0,0.0,8726.0,44.2562,-10000.0,10000.0,0.245626,4989.21,10000.0,0,37.7187,8,7437.0,37.7187,-98.915,2.225069999999996e-308,-1.9074799999999998,7.290189999999999,9891500.0,0,1.5059799999999999,898,112,1.5059799999999999,-1501.64,10000.0,3426.09,4747.25,567344.0,0,0.0139665,196,1,0.0139665,2,16,2.7537700000000003,1.50719,1,3,0,2.69714,6332.0,7127.0,7160.0,7160.0,7160.0,7160.0,7160.0,7160.0,7160.0,88.4358,99.5391,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1690.0,116.0,1,0,0,0,0,0,0,0,0,23.6034,1.62011,0.0139665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7437.0,7437.0,7437.0,7437.0,7437.0,7437.0,7437.0,7437.0,7437.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mc11,3040.0,1920.0,1.58333,400,3040.0,0,50.0,1520.0,3040.0,6080.0,0.10416700000000001,1520.0,0,1520.0,1520.0,50.0,50.0,1520,50.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,1520.0,79.1667,0,0.0,1920.0,100.0,0,0.0,0,0,400,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,3040.0,50.0,0,0.0,6080.0,100.0,0.0,0.0,0.0,0.0,3040.0,50.0,-212.0,1.0,-52.75,91.9467,212.0,0,50.0,3,3040.0,50.0,0.0,245.0,42.4211,77.2628,245.0,0,0.0,98,0,0.0,-212.0,1.0,0.0,4.84961,212.0,0,0.052083300000000006,3,1,0.052083300000000006,2,8,3.16667,2.3069900000000003,1,3,0,2.2360700000000002,1524.0,1920.0,1920.0,1920.0,1920.0,1920.0,1920.0,1920.0,1920.0,79.375,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,400.0,324.0,0,0,0,0,0,0,0,0,0,20.8333,16.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3040.0,3040.0,3040.0,3040.0,3040.0,3040.0,3040.0,3040.0,3040.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mcsched,1747.0,2107.0,0.829141,202,3493.0,0,43.1874,1905.0,4595.0,8088.0,0.219727,1745.0,0,1745.0,2.0,99.8855,99.8855,0,0.0,2,0.114482,30,1.42383,475,22.5439,0,0,0,0.0,0,0.0,0,0,0,0,5,0.237304,0,0.0,170,8.06834,0,0,0.0,0.0,0,0.0,2.0,0.0949217,0,0.0,0,0,0,0,150.0,1.8546,1595.0,19.7206,1745.0,21.5752,0.0,0.0,0,0.0,0.0,0.0,0,0,150.0,1.8546,0,0.0,340,4.20376,0,0,0.0,0.0,0,0.0,3003.0,37.1291,0.0,0.0,0.0,0.0,0.0,0.0,-1000.0,1.0,-0.9276709999999999,13.7369,1000.0,0,39.2062,90,3171.0,39.2062,0.0,1.0,0.00057241,0.0239182,1.0,0,0.0,2,0,0.0,0.0,475.0,0.47935500000000003,10.3527,475.0,0,0.0,4,0,0.0,2,1577,3.83863,46.2475,1,36,0,5.81188,2050.0,2100.0,2100.0,2105.0,2105.0,2105.0,2105.0,2105.0,2105.0,97.2947,99.6678,99.6678,99.9051,99.9051,99.9051,99.9051,99.9051,99.9051,182.0,7.0,7,2,2,2,2,2,2,0,0,8.63787,0.332226,0.332226,0.0949217,0.0949217,0.0949217,0.0949217,0.0949217,0.0949217,0.0,0.0,1597.0,1632.0,1702.0,1742.0,1747.0,1747.0,1747.0,1747.0,1747.0,91.4139,93.4173,97.4242,99.7138,100.0,100.0,100.0,100.0,100.0,1575.0,125.0,55,5,0,0,0,0,0,0,0,90.1546,7.15512,3.14825,0.28620500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
medium_hint02_j,34238.0,14062.0,2.43479,2782,498030.0,0,79.9663,11280.0,124770.0,622800.0,0.129358,34170.0,68,34238.0,0.0,100.0,99.8014,0,0.0,0,0.0,1688,12.004000000000001,4230,30.0811,0,0,0,0.0,104,0.739582,0,0,0,0,0,0.0,30,0.21334099999999998,0,0.0,0,0,0.0,0.0,780,5.54686,0.0,0.0,60,0.42668199999999995,840,0,0,0,369000.0,59.2486,91800.0,14.7399,460800.0,73.9884,0.0,0.0,3120,0.500963,0.0,0.0,0,0,0.0,0.0,30,0.00481696,0,0.0,0,0,0.0,0.0,3120,0.500963,0.0,0.0,6780.0,1.08863,125160.0,20.0963,0.0,0.0,-1.0,1.0,0.5701350000000001,0.821551,1.0,0,21.4933,2,133860.0,21.4933,0.0,168.0,25.8643,32.5813,168.0,0,0.0,71,0,0.0,0.0,18.0,0.9037120000000001,0.914167,18.0,0,0.0,10,0,0.0,1,420,44.2896,84.7043,0,56,0,23.1163,7290.0,7710.0,8190.0,11602.0,11782.0,12262.0,13522.0,14062.0,14062.0,51.8418,54.8286,58.2421,82.506,83.7861,87.1995,96.1599,100.0,100.0,8542.0,6352.0,5872,2580,2280,1800,540,0,0,0,0,60.7453,45.1714,41.7579,18.3473,16.2139,12.8005,3.8401400000000003,0.0,0.0,0.0,0.0,6338.0,10478.0,18938.0,28058.0,34238.0,34238.0,34238.0,34238.0,34238.0,18.5116,30.6034,55.3128,81.9499,100.0,100.0,100.0,100.0,100.0,28200.0,25890.0,17040,6960,0,0,0,0,0,0,0,82.3646,75.6177,49.7693,20.3283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
methanosarcina,7930.0,14604.0,0.5430020000000001,0,0.0,0,0.0,14604.0,43812.0,43812.0,0.037831000000000004,7930.0,0,7930.0,0.0,100.0,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,5046,34.5522,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,15138.0,34.5522,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.563681,0.8259920000000001,1.0,0,21.8159,2,9558.0,21.8159,0.0,1.0,0.9208069999999999,0.27004,1.0,0,0.0,2,0,0.0,0.0,1.0,0.691044,0.462063,1.0,0,0.0,2,0,0.0,3,3,3.0,0.0,2,996,0,31.438000000000002,14604.0,14604.0,14604.0,14604.0,14604.0,14604.0,14604.0,14604.0,14604.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7361.0,7478.0,7710.0,7838.0,7854.0,7861.0,7877.0,7927.0,7930.0,92.8247,94.3001,97.2257,98.8398,99.0416,99.1299,99.3317,99.9622,100.0,603.0,526.0,272,96,76,69,56,3,0,0,0,7.604039999999999,6.633039999999999,3.43001,1.21059,0.9583860000000001,0.8701129999999999,0.706179,0.037831000000000004,0.0,0.0,0.0
